vehicle_id,month,downtime_days,availability_rate,department
VEH-08904,2022-08,4.9,0.8366666666666667,POLICE DEPARTMENT
VEH-08904,2022-12,8.8,0.7066666666666667,POLICE DEPARTMENT
VEH-08904,2023-04,7.7,0.7433333333333334,POLICE DEPARTMENT
VEH-08905,2024-06,13.7,0.5433333333333333,POLICE DEPARTMENT
VEH-08906,2022-04,13.4,0.5533333333333333,POLICE DEPARTMENT
VEH-08906,2024-06,11.6,0.6133333333333333,POLICE DEPARTMENT
VEH-08907,2022-03,8.5,0.7166666666666667,POLICE DEPARTMENT
VEH-08908,2023-02,3.5,0.8833333333333333,POLICE DEPARTMENT
VEH-08909,2023-07,7.7,0.7433333333333334,FIRE DEPARTMENT
VEH-08910,2022-06,2.5,0.9166666666666666,PUBLIC WORKS
VEH-08910,2023-04,0.6,0.98,PUBLIC WORKS
VEH-08910,2023-05,0.9,0.97,PUBLIC WORKS
VEH-08911,2023-02,0.8,0.9733333333333334,POLICE DEPARTMENT
VEH-08911,2024-05,8.9,0.7033333333333334,POLICE DEPARTMENT
VEH-08911,2024-12,11.6,0.6133333333333333,POLICE DEPARTMENT
VEH-08912,2023-02,10.4,0.6533333333333333,POLICE DEPARTMENT
VEH-08912,2024-05,9.3,0.69,POLICE DEPARTMENT
VEH-08912,2024-09,3.0,0.9,POLICE DEPARTMENT
VEH-08913,2022-11,14.8,0.5066666666666666,PUBLIC WORKS
VEH-08914,2023-08,4.5,0.85,WATER DEPARTMENT
VEH-08914,2023-11,9.9,0.6699999999999999,WATER DEPARTMENT
VEH-08916,2022-06,2.1,0.9299999999999999,FIRE DEPARTMENT
VEH-08917,2024-10,4.0,0.8666666666666667,FIRE DEPARTMENT
VEH-08918,2024-12,13.0,0.5666666666666667,PUBLIC WORKS
VEH-08919,2022-01,13.0,0.5666666666666667,FIRE DEPARTMENT
VEH-08919,2023-09,7.0,0.7666666666666666,FIRE DEPARTMENT
VEH-08920,2022-12,3.7,0.8766666666666667,FIRE DEPARTMENT
VEH-08921,2022-02,1.4,0.9533333333333334,FIRE DEPARTMENT
VEH-08923,2023-07,3.6,0.88,POLICE DEPARTMENT
VEH-08923,2024-03,1.7,0.9433333333333334,POLICE DEPARTMENT
VEH-08925,2022-02,13.5,0.55,WATER DEPARTMENT
VEH-08925,2023-09,5.7,0.81,WATER DEPARTMENT
VEH-08926,2024-10,11.2,0.6266666666666667,POLICE DEPARTMENT
VEH-08927,2024-12,6.3,0.79,POLICE DEPARTMENT
VEH-08928,2022-08,8.3,0.7233333333333334,WATER DEPARTMENT
VEH-08929,2022-10,14.1,0.53,WATER DEPARTMENT
VEH-08929,2023-09,0.7,0.9766666666666667,WATER DEPARTMENT
VEH-08930,2022-06,14.1,0.53,PUBLIC WORKS
VEH-08930,2024-10,12.3,0.59,PUBLIC WORKS
VEH-08930,2024-11,7.7,0.7433333333333334,PUBLIC WORKS
VEH-08931,2024-06,7.0,0.7666666666666666,FIRE DEPARTMENT
VEH-08931,2024-09,12.6,0.5800000000000001,FIRE DEPARTMENT
VEH-08932,2024-09,5.9,0.8033333333333333,DEFENCE
VEH-08932,2024-12,3.7,0.8766666666666667,DEFENCE
VEH-08933,2024-02,2.8,0.9066666666666667,WATER DEPARTMENT
VEH-08934,2022-12,2.8,0.9066666666666667,POLICE DEPARTMENT
VEH-08935,2022-11,14.0,0.5333333333333333,POLICE DEPARTMENT
VEH-08935,2022-12,14.1,0.53,POLICE DEPARTMENT
VEH-08936,2022-04,11.4,0.62,POLICE DEPARTMENT
VEH-08936,2022-07,12.5,0.5833333333333333,POLICE DEPARTMENT
VEH-08937,2022-10,8.8,0.7066666666666667,WATER DEPARTMENT
VEH-08937,2023-02,0.8,0.9733333333333334,WATER DEPARTMENT
VEH-08937,2023-06,2.7,0.91,WATER DEPARTMENT
VEH-08938,2023-06,3.2,0.8933333333333333,PUBLIC WORKS
VEH-08938,2024-05,12.1,0.5966666666666667,PUBLIC WORKS
VEH-08939,2022-12,8.2,0.7266666666666667,FIRE DEPARTMENT
VEH-08939,2023-02,1.3,0.9566666666666667,FIRE DEPARTMENT
VEH-08939,2024-07,6.3,0.79,FIRE DEPARTMENT
VEH-08940,2024-12,4.4,0.8533333333333333,DEFENCE
VEH-08941,2024-05,10.6,0.6466666666666667,FIRE DEPARTMENT
VEH-08942,2024-01,10.7,0.6433333333333333,FIRE DEPARTMENT
VEH-08942,2024-03,1.4,0.9533333333333334,FIRE DEPARTMENT
VEH-08942,2024-08,1.4,0.9533333333333334,FIRE DEPARTMENT
VEH-08943,2024-05,2.3,0.9233333333333333,PUBLIC WORKS
VEH-08944,2023-07,1.6,0.9466666666666667,PUBLIC WORKS
VEH-08944,2024-06,11.7,0.6100000000000001,PUBLIC WORKS
VEH-08944,2024-11,5.1,0.8300000000000001,PUBLIC WORKS
VEH-08946,2022-09,5.6,0.8133333333333334,PUBLIC WORKS
VEH-08947,2024-06,8.9,0.7033333333333334,POLICE DEPARTMENT
VEH-08948,2022-04,7.4,0.7533333333333333,PUBLIC WORKS
VEH-08948,2023-08,12.4,0.5866666666666667,PUBLIC WORKS
VEH-08949,2023-08,13.3,0.5566666666666666,DEFENCE
VEH-08951,2023-10,5.9,0.8033333333333333,DEFENCE
VEH-08953,2024-04,14.6,0.5133333333333334,WATER DEPARTMENT
VEH-08953,2024-05,12.4,0.5866666666666667,WATER DEPARTMENT
VEH-08954,2022-11,9.3,0.69,FIRE DEPARTMENT
VEH-08955,2023-09,14.1,0.53,DEFENCE
VEH-08955,2023-10,11.9,0.6033333333333333,DEFENCE
VEH-08956,2023-07,1.1,0.9633333333333334,DEFENCE
VEH-08957,2022-09,0.6,0.98,POLICE DEPARTMENT
VEH-08957,2023-09,11.9,0.6033333333333333,POLICE DEPARTMENT
VEH-08957,2024-08,10.8,0.6399999999999999,POLICE DEPARTMENT
VEH-08958,2023-08,3.4,0.8866666666666667,PUBLIC WORKS
VEH-08959,2024-10,11.2,0.6266666666666667,POLICE DEPARTMENT
VEH-08959,2024-11,6.7,0.7766666666666666,POLICE DEPARTMENT
VEH-08960,2023-10,4.8,0.84,PUBLIC WORKS
VEH-08960,2024-06,6.9,0.77,PUBLIC WORKS
VEH-08961,2023-02,9.6,0.6799999999999999,DEFENCE
VEH-08961,2023-10,2.7,0.91,DEFENCE
VEH-08962,2024-09,3.4,0.8866666666666667,FIRE DEPARTMENT
VEH-08963,2023-03,8.8,0.7066666666666667,FIRE DEPARTMENT
VEH-08964,2023-06,11.3,0.6233333333333333,WATER DEPARTMENT
VEH-08966,2022-11,6.1,0.7966666666666666,POLICE DEPARTMENT
VEH-08966,2023-09,9.6,0.6799999999999999,POLICE DEPARTMENT
VEH-08967,2023-09,11.3,0.6233333333333333,POLICE DEPARTMENT
VEH-08967,2023-12,3.5,0.8833333333333333,POLICE DEPARTMENT
VEH-08967,2024-02,0.7,0.9766666666666667,POLICE DEPARTMENT
VEH-08968,2023-06,0.9,0.97,POLICE DEPARTMENT
VEH-08968,2024-02,4.7,0.8433333333333333,POLICE DEPARTMENT
VEH-08969,2022-01,11.1,0.63,FIRE DEPARTMENT
VEH-08969,2024-07,2.5,0.9166666666666666,FIRE DEPARTMENT
VEH-08971,2022-08,2.8,0.9066666666666667,WATER DEPARTMENT
VEH-08971,2023-09,14.7,0.51,WATER DEPARTMENT
VEH-08972,2024-08,3.7,0.8766666666666667,POLICE DEPARTMENT
VEH-08973,2023-06,10.1,0.6633333333333333,DEFENCE
VEH-08974,2023-05,7.1,0.7633333333333333,WATER DEPARTMENT
VEH-08974,2024-06,5.0,0.8333333333333334,WATER DEPARTMENT
VEH-08975,2022-08,11.5,0.6166666666666667,FIRE DEPARTMENT
VEH-08975,2023-04,4.5,0.85,FIRE DEPARTMENT
VEH-08976,2023-02,6.9,0.77,FIRE DEPARTMENT
VEH-08976,2023-11,2.3,0.9233333333333333,FIRE DEPARTMENT
VEH-08976,2024-06,6.2,0.7933333333333333,FIRE DEPARTMENT
VEH-08977,2023-08,12.0,0.6,DEFENCE
VEH-08978,2022-02,11.7,0.6100000000000001,POLICE DEPARTMENT
VEH-08978,2023-06,13.7,0.5433333333333333,POLICE DEPARTMENT
VEH-08979,2024-12,20.2,0.32666666666666666,POLICE DEPARTMENT
VEH-08980,2023-05,11.4,0.62,DEFENCE
VEH-08980,2024-02,14.5,0.5166666666666666,DEFENCE
VEH-08982,2022-07,10.0,0.6666666666666667,POLICE DEPARTMENT
VEH-08983,2023-01,2.9,0.9033333333333333,POLICE DEPARTMENT
VEH-08983,2024-12,15.0,0.5,POLICE DEPARTMENT
VEH-08984,2022-08,3.5,0.8833333333333333,FIRE DEPARTMENT
VEH-08985,2024-10,13.3,0.5566666666666666,WATER DEPARTMENT
VEH-08986,2022-05,13.5,0.55,POLICE DEPARTMENT
VEH-08986,2023-11,9.4,0.6866666666666666,POLICE DEPARTMENT
VEH-08987,2022-04,7.8,0.74,FIRE DEPARTMENT
VEH-08987,2023-07,11.1,0.63,FIRE DEPARTMENT
VEH-08988,2022-03,3.1,0.8966666666666667,PUBLIC WORKS
VEH-08989,2022-11,14.0,0.5333333333333333,PUBLIC WORKS
VEH-08989,2024-09,8.4,0.72,PUBLIC WORKS
VEH-08990,2023-05,0.6,0.98,FIRE DEPARTMENT
VEH-08991,2024-04,11.4,0.62,DEFENCE
VEH-08993,2023-09,3.9,0.87,DEFENCE
VEH-08993,2024-01,6.9,0.77,DEFENCE
VEH-08994,2022-01,14.8,0.5066666666666666,FIRE DEPARTMENT
VEH-08996,2022-08,13.0,0.5666666666666667,FIRE DEPARTMENT
VEH-08996,2023-03,6.2,0.7933333333333333,FIRE DEPARTMENT
VEH-08997,2024-06,9.9,0.6699999999999999,WATER DEPARTMENT
VEH-08999,2022-06,1.8,0.94,WATER DEPARTMENT
VEH-08999,2023-05,1.0,0.9666666666666667,WATER DEPARTMENT
VEH-08999,2023-11,1.4,0.9533333333333334,WATER DEPARTMENT
VEH-09000,2023-04,14.2,0.5266666666666666,PUBLIC WORKS
VEH-09000,2023-08,5.4,0.82,PUBLIC WORKS
VEH-09001,2023-10,11.6,0.6133333333333333,PUBLIC WORKS
VEH-09003,2023-05,14.5,0.5166666666666666,POLICE DEPARTMENT
VEH-09004,2022-01,4.2,0.86,FIRE DEPARTMENT
VEH-09004,2023-10,3.9,0.87,FIRE DEPARTMENT
VEH-09004,2024-11,13.2,0.56,FIRE DEPARTMENT
VEH-09005,2024-07,2.0,0.9333333333333333,POLICE DEPARTMENT
VEH-09006,2022-12,9.9,0.6699999999999999,DEFENCE
VEH-09006,2023-05,12.9,0.5700000000000001,DEFENCE
VEH-09006,2023-06,0.8,0.9733333333333334,DEFENCE
VEH-09007,2023-01,1.4,0.9533333333333334,DEFENCE
VEH-09007,2023-10,4.3,0.8566666666666667,DEFENCE
VEH-09008,2023-10,14.3,0.5233333333333333,FIRE DEPARTMENT
VEH-09010,2022-03,6.2,0.7933333333333333,FIRE DEPARTMENT
VEH-09010,2024-03,14.600000000000001,0.5133333333333333,FIRE DEPARTMENT
VEH-09011,2022-02,14.2,0.5266666666666666,DEFENCE
VEH-09011,2023-01,11.3,0.6233333333333333,DEFENCE
VEH-09012,2022-01,11.6,0.6133333333333333,DEFENCE
VEH-09012,2024-04,5.1,0.8300000000000001,DEFENCE
VEH-09013,2022-12,3.5,0.8833333333333333,WATER DEPARTMENT
VEH-09013,2023-12,3.4,0.8866666666666667,WATER DEPARTMENT
VEH-09013,2024-07,2.3,0.9233333333333333,WATER DEPARTMENT
VEH-09014,2023-10,14.1,0.53,WATER DEPARTMENT
VEH-09014,2024-03,12.8,0.5733333333333333,WATER DEPARTMENT
VEH-09014,2024-10,11.3,0.6233333333333333,WATER DEPARTMENT
VEH-09015,2023-09,6.7,0.7766666666666666,DEFENCE
VEH-09016,2023-02,11.5,0.6166666666666667,WATER DEPARTMENT
VEH-09017,2024-03,7.4,0.7533333333333333,WATER DEPARTMENT
VEH-09018,2022-10,11.1,0.63,PUBLIC WORKS
VEH-09018,2024-01,6.4,0.7866666666666666,PUBLIC WORKS
VEH-09018,2024-12,2.1,0.9299999999999999,PUBLIC WORKS
VEH-09020,2023-12,3.8,0.8733333333333333,POLICE DEPARTMENT
VEH-09020,2024-10,14.9,0.5033333333333333,POLICE DEPARTMENT
VEH-09021,2022-05,7.5,0.75,DEFENCE
VEH-09021,2023-06,14.9,0.5033333333333333,DEFENCE
VEH-09022,2024-05,12.3,0.59,PUBLIC WORKS
VEH-09023,2022-07,13.6,0.5466666666666666,FIRE DEPARTMENT
VEH-09023,2023-10,11.7,0.6100000000000001,FIRE DEPARTMENT
VEH-09023,2024-06,0.7,0.9766666666666667,FIRE DEPARTMENT
VEH-09024,2024-05,6.9,0.77,DEFENCE
VEH-09024,2024-08,14.8,0.5066666666666666,DEFENCE
VEH-09025,2022-02,1.9,0.9366666666666666,FIRE DEPARTMENT
VEH-09025,2024-04,13.5,0.55,FIRE DEPARTMENT
VEH-09025,2024-07,14.9,0.5033333333333333,FIRE DEPARTMENT
VEH-09026,2024-08,13.9,0.5366666666666666,FIRE DEPARTMENT
VEH-09027,2023-02,3.4,0.8866666666666667,FIRE DEPARTMENT
VEH-09027,2024-12,2.1,0.9299999999999999,FIRE DEPARTMENT
VEH-09028,2023-03,2.7,0.91,WATER DEPARTMENT
VEH-09028,2024-12,10.0,0.6666666666666667,WATER DEPARTMENT
VEH-09029,2023-07,13.1,0.5633333333333334,PUBLIC WORKS
VEH-09029,2024-10,11.6,0.6133333333333333,PUBLIC WORKS
VEH-09030,2023-07,8.9,0.7033333333333334,FIRE DEPARTMENT
VEH-09031,2022-12,4.9,0.8366666666666667,DEFENCE
VEH-09031,2023-06,9.3,0.69,DEFENCE
VEH-09031,2023-12,7.0,0.7666666666666666,DEFENCE
VEH-09032,2022-01,8.8,0.7066666666666667,POLICE DEPARTMENT
VEH-09032,2023-08,0.7,0.9766666666666667,POLICE DEPARTMENT
VEH-09033,2023-11,15.0,0.5,DEFENCE
VEH-09034,2023-09,9.0,0.7,PUBLIC WORKS
VEH-09039,2024-03,6.9,0.77,POLICE DEPARTMENT
VEH-09040,2022-09,11.3,0.6233333333333333,WATER DEPARTMENT
VEH-09040,2022-11,15.6,0.48,WATER DEPARTMENT
VEH-09041,2022-03,7.9,0.7366666666666666,WATER DEPARTMENT
VEH-09041,2023-09,0.9,0.97,WATER DEPARTMENT
VEH-09042,2022-01,13.5,0.55,DEFENCE
VEH-09042,2024-09,11.2,0.6266666666666667,DEFENCE
VEH-09042,2024-11,4.0,0.8666666666666667,DEFENCE
VEH-09044,2023-03,12.7,0.5766666666666667,DEFENCE
VEH-09044,2024-09,1.5,0.95,DEFENCE
VEH-09045,2023-01,2.8,0.9066666666666667,FIRE DEPARTMENT
VEH-09046,2022-09,7.8,0.74,WATER DEPARTMENT
VEH-09047,2024-02,12.5,0.5833333333333333,FIRE DEPARTMENT
VEH-09048,2022-11,2.5,0.9166666666666666,FIRE DEPARTMENT
VEH-09049,2024-10,5.7,0.81,PUBLIC WORKS
VEH-09051,2022-10,10.3,0.6566666666666666,PUBLIC WORKS
VEH-09052,2022-08,15.9,0.47,FIRE DEPARTMENT
VEH-09052,2024-07,3.3,0.89,FIRE DEPARTMENT
VEH-09053,2023-07,9.7,0.6766666666666667,WATER DEPARTMENT
VEH-09053,2024-03,7.4,0.7533333333333333,WATER DEPARTMENT
VEH-09054,2023-03,14.9,0.5033333333333333,DEFENCE
VEH-09055,2023-01,3.2,0.8933333333333333,FIRE DEPARTMENT
VEH-09056,2024-03,13.3,0.5566666666666666,PUBLIC WORKS
VEH-09056,2024-07,1.1,0.9633333333333334,PUBLIC WORKS
VEH-09057,2024-07,12.3,0.59,PUBLIC WORKS
VEH-09057,2024-08,6.7,0.7766666666666666,PUBLIC WORKS
VEH-09058,2022-01,5.8,0.8066666666666666,DEFENCE
VEH-09058,2022-07,1.9,0.9366666666666666,DEFENCE
VEH-09060,2023-02,14.6,0.5133333333333334,WATER DEPARTMENT
VEH-09061,2024-08,5.3,0.8233333333333334,PUBLIC WORKS
VEH-09062,2024-12,7.1,0.7633333333333333,PUBLIC WORKS
VEH-09063,2023-01,5.4,0.82,POLICE DEPARTMENT
VEH-09064,2023-08,10.5,0.65,FIRE DEPARTMENT
VEH-09064,2023-11,2.9,0.9033333333333333,FIRE DEPARTMENT
VEH-09065,2022-04,14.7,0.51,FIRE DEPARTMENT
VEH-09066,2023-02,6.3,0.79,FIRE DEPARTMENT
VEH-09066,2023-07,6.8,0.7733333333333333,FIRE DEPARTMENT
VEH-09067,2024-01,2.9,0.9033333333333333,DEFENCE
VEH-09067,2024-06,7.2,0.76,DEFENCE
VEH-09068,2022-05,2.0,0.9333333333333333,FIRE DEPARTMENT
VEH-09069,2022-02,11.9,0.6033333333333333,WATER DEPARTMENT
VEH-09069,2022-08,10.4,0.6533333333333333,WATER DEPARTMENT
VEH-09069,2024-02,7.1,0.7633333333333333,WATER DEPARTMENT
VEH-09070,2022-04,10.5,0.65,WATER DEPARTMENT
VEH-09070,2022-08,6.7,0.7766666666666666,WATER DEPARTMENT
VEH-09071,2023-02,5.8,0.8066666666666666,PUBLIC WORKS
VEH-09071,2024-03,12.3,0.59,PUBLIC WORKS
VEH-09072,2023-06,12.8,0.5733333333333333,POLICE DEPARTMENT
VEH-09072,2024-07,6.5,0.7833333333333333,POLICE DEPARTMENT
VEH-09073,2023-05,9.3,0.69,FIRE DEPARTMENT
VEH-09075,2022-08,13.3,0.5566666666666666,DEFENCE
VEH-09076,2023-11,8.6,0.7133333333333334,POLICE DEPARTMENT
VEH-09078,2024-03,11.1,0.63,POLICE DEPARTMENT
VEH-09079,2023-01,0.7,0.9766666666666667,POLICE DEPARTMENT
VEH-09079,2023-02,14.0,0.5333333333333333,POLICE DEPARTMENT
VEH-09079,2023-09,10.3,0.6566666666666666,POLICE DEPARTMENT
VEH-09081,2022-11,13.9,0.5366666666666666,DEFENCE
VEH-09081,2024-12,10.2,0.66,DEFENCE
VEH-09082,2022-08,3.2,0.8933333333333333,FIRE DEPARTMENT
VEH-09082,2023-10,6.1,0.7966666666666666,FIRE DEPARTMENT
VEH-09083,2024-03,10.1,0.6633333333333333,DEFENCE
VEH-09083,2024-05,5.8,0.8066666666666666,DEFENCE
VEH-09084,2024-06,1.0,0.9666666666666667,POLICE DEPARTMENT
VEH-09085,2022-04,6.0,0.8,DEFENCE
VEH-09086,2024-09,7.1,0.7633333333333333,WATER DEPARTMENT
VEH-09088,2022-11,9.8,0.6733333333333333,PUBLIC WORKS
VEH-09089,2022-11,8.4,0.72,DEFENCE
VEH-09089,2023-12,14.3,0.5233333333333333,DEFENCE
VEH-09090,2023-12,7.8,0.74,POLICE DEPARTMENT
VEH-09090,2024-06,13.0,0.5666666666666667,POLICE DEPARTMENT
VEH-09091,2022-04,10.9,0.6366666666666667,FIRE DEPARTMENT
VEH-09091,2023-05,5.7,0.81,FIRE DEPARTMENT
VEH-09091,2024-07,1.7,0.9433333333333334,FIRE DEPARTMENT
VEH-09092,2024-08,4.8,0.84,WATER DEPARTMENT
VEH-09093,2023-05,3.6,0.88,FIRE DEPARTMENT
VEH-09094,2023-05,3.7,0.8766666666666667,POLICE DEPARTMENT
VEH-09094,2024-02,9.0,0.7,POLICE DEPARTMENT
VEH-09095,2023-08,1.4,0.9533333333333334,FIRE DEPARTMENT
VEH-09095,2023-12,3.8,0.8733333333333333,FIRE DEPARTMENT
VEH-09096,2022-09,13.4,0.5533333333333333,PUBLIC WORKS
VEH-09096,2022-10,11.1,0.63,PUBLIC WORKS
VEH-09097,2023-03,6.1,0.7966666666666666,DEFENCE
VEH-09097,2024-08,4.2,0.86,DEFENCE
VEH-09098,2022-06,2.4,0.92,WATER DEPARTMENT
VEH-09099,2024-05,0.9,0.97,PUBLIC WORKS
VEH-09100,2022-03,14.1,0.53,FIRE DEPARTMENT
VEH-09102,2023-06,4.1,0.8633333333333333,POLICE DEPARTMENT
VEH-09103,2022-02,13.3,0.5566666666666666,DEFENCE
VEH-09103,2024-06,14.2,0.5266666666666666,DEFENCE
VEH-09104,2022-11,4.7,0.8433333333333333,POLICE DEPARTMENT
VEH-09105,2022-10,13.8,0.54,WATER DEPARTMENT
VEH-09105,2024-10,14.4,0.52,WATER DEPARTMENT
VEH-09107,2022-05,9.2,0.6933333333333334,WATER DEPARTMENT
VEH-09109,2023-11,4.6,0.8466666666666667,DEFENCE
VEH-09109,2024-12,12.6,0.5800000000000001,DEFENCE
VEH-09110,2022-06,13.4,0.5533333333333333,POLICE DEPARTMENT
VEH-09111,2024-10,6.8,0.7733333333333333,PUBLIC WORKS
VEH-09112,2024-04,6.9,0.77,FIRE DEPARTMENT
VEH-09112,2024-12,3.8,0.8733333333333333,FIRE DEPARTMENT
VEH-09113,2022-07,14.5,0.5166666666666666,FIRE DEPARTMENT
VEH-09113,2022-10,3.5,0.8833333333333333,FIRE DEPARTMENT
VEH-09113,2024-05,12.4,0.5866666666666667,FIRE DEPARTMENT
VEH-09115,2024-01,7.4,0.7533333333333333,DEFENCE
VEH-09115,2024-03,7.0,0.7666666666666666,DEFENCE
VEH-09116,2022-02,13.5,0.55,FIRE DEPARTMENT
VEH-09116,2024-11,7.8,0.74,FIRE DEPARTMENT
VEH-09117,2022-11,8.9,0.7033333333333334,POLICE DEPARTMENT
VEH-09117,2024-07,2.6,0.9133333333333333,POLICE DEPARTMENT
VEH-09118,2023-04,11.7,0.6100000000000001,PUBLIC WORKS
VEH-09119,2022-08,1.7,0.9433333333333334,PUBLIC WORKS
VEH-09119,2023-04,3.0,0.9,PUBLIC WORKS
VEH-09122,2022-08,4.9,0.8366666666666667,FIRE DEPARTMENT
VEH-09122,2023-02,14.3,0.5233333333333333,FIRE DEPARTMENT
VEH-09123,2022-11,4.7,0.8433333333333333,POLICE DEPARTMENT
VEH-09124,2022-12,6.9,0.77,PUBLIC WORKS
VEH-09125,2022-10,10.1,0.6633333333333333,FIRE DEPARTMENT
VEH-09125,2024-05,6.6,0.78,FIRE DEPARTMENT
VEH-09125,2024-11,4.0,0.8666666666666667,FIRE DEPARTMENT
VEH-09127,2022-11,11.8,0.6066666666666667,FIRE DEPARTMENT
VEH-09128,2022-03,5.3,0.8233333333333334,POLICE DEPARTMENT
VEH-09129,2022-05,10.3,0.6566666666666666,POLICE DEPARTMENT
VEH-09130,2023-05,1.0,0.9666666666666667,PUBLIC WORKS
VEH-09130,2024-03,10.6,0.6466666666666667,PUBLIC WORKS
VEH-09131,2023-12,13.0,0.5666666666666667,DEFENCE
VEH-09132,2024-12,13.6,0.5466666666666666,POLICE DEPARTMENT
VEH-09133,2022-05,13.8,0.54,FIRE DEPARTMENT
VEH-09133,2022-06,0.6,0.98,FIRE DEPARTMENT
VEH-09134,2024-12,13.6,0.5466666666666666,DEFENCE
VEH-09137,2023-03,6.9,0.77,POLICE DEPARTMENT
VEH-09138,2022-11,9.2,0.6933333333333334,DEFENCE
VEH-09138,2023-09,3.7,0.8766666666666667,DEFENCE
VEH-09139,2022-01,9.6,0.6799999999999999,FIRE DEPARTMENT
VEH-09140,2022-11,8.3,0.7233333333333334,POLICE DEPARTMENT
VEH-09140,2024-04,2.2,0.9266666666666666,POLICE DEPARTMENT
VEH-09142,2023-06,9.6,0.6799999999999999,WATER DEPARTMENT
VEH-09142,2024-11,4.8,0.84,WATER DEPARTMENT
VEH-09143,2022-06,11.0,0.6333333333333333,PUBLIC WORKS
VEH-09144,2024-09,4.2,0.86,FIRE DEPARTMENT
VEH-09145,2022-09,1.6,0.9466666666666667,POLICE DEPARTMENT
VEH-09145,2024-02,4.6,0.8466666666666667,POLICE DEPARTMENT
VEH-09145,2024-11,12.5,0.5833333333333333,POLICE DEPARTMENT
VEH-09146,2022-12,10.5,0.65,FIRE DEPARTMENT
VEH-09147,2023-06,1.7,0.9433333333333334,DEFENCE
VEH-09148,2022-07,14.0,0.5333333333333333,FIRE DEPARTMENT
VEH-09149,2022-07,4.1,0.8633333333333333,FIRE DEPARTMENT
VEH-09150,2023-10,14.8,0.5066666666666666,FIRE DEPARTMENT
VEH-09151,2024-11,14.6,0.5133333333333334,FIRE DEPARTMENT
VEH-09152,2024-08,1.1,0.9633333333333334,FIRE DEPARTMENT
VEH-09154,2022-01,2.2,0.9266666666666666,FIRE DEPARTMENT
VEH-09154,2023-12,12.4,0.5866666666666667,FIRE DEPARTMENT
VEH-09155,2024-01,6.4,0.7866666666666666,WATER DEPARTMENT
VEH-09156,2023-02,7.0,0.7666666666666666,WATER DEPARTMENT
VEH-09158,2022-08,3.2,0.8933333333333333,POLICE DEPARTMENT
VEH-09158,2023-08,4.8,0.84,POLICE DEPARTMENT
VEH-09160,2023-04,14.3,0.5233333333333333,FIRE DEPARTMENT
VEH-09160,2024-09,7.0,0.7666666666666666,FIRE DEPARTMENT
VEH-09161,2022-08,4.8,0.84,PUBLIC WORKS
VEH-09162,2024-04,2.3,0.9233333333333333,POLICE DEPARTMENT
VEH-09163,2023-05,5.7,0.81,POLICE DEPARTMENT
VEH-09163,2023-08,5.6,0.8133333333333334,POLICE DEPARTMENT
VEH-09163,2024-08,9.3,0.69,POLICE DEPARTMENT
VEH-09164,2023-01,12.8,0.5733333333333333,DEFENCE
VEH-09164,2023-11,1.9,0.9366666666666666,DEFENCE
VEH-09164,2024-01,4.4,0.8533333333333333,DEFENCE
VEH-09165,2022-11,9.4,0.6866666666666666,PUBLIC WORKS
VEH-09165,2023-03,2.6,0.9133333333333333,PUBLIC WORKS
VEH-09165,2024-07,12.0,0.6,PUBLIC WORKS
VEH-09166,2022-03,8.0,0.7333333333333334,PUBLIC WORKS
VEH-09167,2022-07,2.9,0.9033333333333333,PUBLIC WORKS
VEH-09168,2023-04,8.5,0.7166666666666667,WATER DEPARTMENT
VEH-09168,2024-02,14.9,0.5033333333333333,WATER DEPARTMENT
VEH-09168,2024-11,12.2,0.5933333333333334,WATER DEPARTMENT
VEH-09169,2024-06,11.9,0.6033333333333333,DEFENCE
VEH-09170,2022-07,10.9,0.6366666666666667,DEFENCE
VEH-09172,2022-09,1.4,0.9533333333333334,PUBLIC WORKS
VEH-09172,2023-04,1.2,0.96,PUBLIC WORKS
VEH-09172,2023-08,14.2,0.5266666666666666,PUBLIC WORKS
VEH-09173,2022-03,0.8,0.9733333333333334,WATER DEPARTMENT
VEH-09173,2023-03,8.0,0.7333333333333334,WATER DEPARTMENT
VEH-09173,2023-06,10.5,0.65,WATER DEPARTMENT
VEH-09174,2022-02,9.2,0.6933333333333334,WATER DEPARTMENT
VEH-09174,2023-01,11.5,0.6166666666666667,WATER DEPARTMENT
VEH-09175,2022-09,7.3,0.7566666666666667,DEFENCE
VEH-09176,2023-01,5.1,0.8300000000000001,WATER DEPARTMENT
VEH-09176,2023-02,3.6,0.88,WATER DEPARTMENT
VEH-09178,2023-01,9.1,0.6966666666666667,POLICE DEPARTMENT
VEH-09178,2024-09,11.4,0.62,POLICE DEPARTMENT
VEH-09179,2023-08,9.9,0.6699999999999999,FIRE DEPARTMENT
VEH-09179,2024-06,11.3,0.6233333333333333,FIRE DEPARTMENT
VEH-09179,2024-07,9.4,0.6866666666666666,FIRE DEPARTMENT
VEH-09180,2023-05,7.7,0.7433333333333334,WATER DEPARTMENT
VEH-09181,2023-07,12.0,0.6,FIRE DEPARTMENT
VEH-09182,2022-08,6.1,0.7966666666666666,FIRE DEPARTMENT
VEH-09182,2023-10,9.9,0.6699999999999999,FIRE DEPARTMENT
VEH-09183,2024-01,3.3,0.89,WATER DEPARTMENT
VEH-09184,2023-01,9.0,0.7,POLICE DEPARTMENT
VEH-09185,2024-08,12.0,0.6,POLICE DEPARTMENT
